oid,year,qc1Ncs,mF,LSN_F,hc
WST-POD06-CPT003,2012,113.95638983469036,1,16.2288117916765,True
WST-POD06-CPTB003,2012,121.25276363698848,1,18.413365124415137,True
WST-POD07-CPT004,2013,94.6574244984374,1,21.188804417370363,True
WST-POD07-CPT013,2012,85.66573741994515,1,21.49785794891613,True
WST-POD09-CPT011,2012,110.26177107163632,1,21.23250690765056,True
WST-POD09-CPTB003,2012,102.51828385788625,1,18.683299900456,True
WST-POD10-CPT007,2012,106.8801140268314,1,21.29560558387839,True
WST-POD10-CPT012,2012,99.9578188492056,1,22.917134247455987,True
WTM-POD02-CPTB001,2012,94.76891244324418,1,13.555433680226784,True
WTM-POD04-CPT010,2012,99.24784812706795,1,16.605880371690688,True
